Genus,total_genus,Source,Gene,number,total
Acinetobacter,28242,Raw pet food,aac(3),1,0
Acinetobacter,28242,Raw pet food,aac(6')-Ib-cr,1,0
Acinetobacter,28242,Raw pet food,aadA,1,0
Acinetobacter,28242,Raw pet food,aph(3'')-Ib,1,0
Acinetobacter,28242,Raw pet food,aph(3'),1,0
Acinetobacter,28242,Raw pet food,aph(6)-Id,1,0
Acinetobacter,28242,Raw pet food,blaACT,1,0
Acinetobacter,28242,Raw pet food,blaCARB,1,0
Acinetobacter,28242,Raw pet food,blaCMY,1,0
Acinetobacter,28242,Raw pet food,blaCMY-2,1,0
Acinetobacter,28242,Raw pet food,blaCTX-M,1,0
Acinetobacter,28242,Raw pet food,blaGES,1,0
Acinetobacter,28242,Raw pet food,blaIMP,1,0
Acinetobacter,28242,Raw pet food,blaKPC,1,0
Acinetobacter,28242,Raw pet food,blaNDM,1,0
Acinetobacter,28242,Raw pet food,blaOXA,1,1
Acinetobacter,28242,Raw pet food,blaPER,1,0
Acinetobacter,28242,Raw pet food,blaSHV,1,0
Acinetobacter,28242,Raw pet food,blaTEM,1,0
Acinetobacter,28242,Raw pet food,blaVIM,1,0
Acinetobacter,28242,Raw pet food,catA,1,0
Acinetobacter,28242,Raw pet food,cmlA,1,0
Acinetobacter,28242,Raw pet food,dfrA,1,0
Acinetobacter,28242,Raw pet food,mec,1,0
Acinetobacter,28242,Raw pet food,mcr-,1,0
Acinetobacter,28242,Raw pet food,mcr-1,1,0
Acinetobacter,28242,Raw pet food,mcr-9,1,0
Acinetobacter,28242,Raw pet food,qnrS,1,0
Acinetobacter,28242,Raw pet food,sul,1,0
Acinetobacter,28242,Raw pet food,tet,1,0
Acinetobacter,28242,Raw pet food,van,1,0
Acinetobacter,28242,Raw pet food,gyrA,1,0
Acinetobacter,28242,Raw pet food,parC,1,0
Acinetobacter,28242,Raw pet food,parE,1,0
Acinetobacter,28242,Pet food,aac(3),,
Acinetobacter,28242,Pet food,aac(6')-Ib-cr,,
Acinetobacter,28242,Pet food,aadA,,
Acinetobacter,28242,Pet food,aph(3'')-Ib,,
Acinetobacter,28242,Pet food,aph(3'),,
Acinetobacter,28242,Pet food,aph(6)-Id,,
Acinetobacter,28242,Pet food,blaACT,,
Acinetobacter,28242,Pet food,blaCARB,,
Acinetobacter,28242,Pet food,blaCMY,,
Acinetobacter,28242,Pet food,blaCMY-2,,
Acinetobacter,28242,Pet food,blaCTX-M,,
Acinetobacter,28242,Pet food,blaGES,,
Acinetobacter,28242,Pet food,blaIMP,,
Acinetobacter,28242,Pet food,blaKPC,,
Acinetobacter,28242,Pet food,blaNDM,,
Acinetobacter,28242,Pet food,blaOXA,,
Acinetobacter,28242,Pet food,blaPER,,
Acinetobacter,28242,Pet food,blaSHV,,
Acinetobacter,28242,Pet food,blaTEM,,
Acinetobacter,28242,Pet food,blaVIM,,
Acinetobacter,28242,Pet food,catA,,
Acinetobacter,28242,Pet food,cmlA,,
Acinetobacter,28242,Pet food,dfrA,,
Acinetobacter,28242,Pet food,mec,,
Acinetobacter,28242,Pet food,mcr-,,
Acinetobacter,28242,Pet food,mcr-1,,
Acinetobacter,28242,Pet food,mcr-9,,
Acinetobacter,28242,Pet food,qnrS,,
Acinetobacter,28242,Pet food,sul,,
Acinetobacter,28242,Pet food,tet,,
Acinetobacter,28242,Pet food,van,,
Acinetobacter,28242,Pet food,gyrA,,
Acinetobacter,28242,Pet food,parC,,
Acinetobacter,28242,Pet food,parE,,
Acinetobacter,28242,Egg,aac(3),2,0
Acinetobacter,28242,Egg,aac(6')-Ib-cr,2,0
Acinetobacter,28242,Egg,aadA,2,0
Acinetobacter,28242,Egg,aph(3'')-Ib,2,0
Acinetobacter,28242,Egg,aph(3'),2,0
Acinetobacter,28242,Egg,aph(6)-Id,2,0
Acinetobacter,28242,Egg,blaACT,2,0
Acinetobacter,28242,Egg,blaCARB,2,0
Acinetobacter,28242,Egg,blaCMY,2,0
Acinetobacter,28242,Egg,blaCMY-2,2,0
Acinetobacter,28242,Egg,blaCTX-M,2,0
Acinetobacter,28242,Egg,blaGES,2,0
Acinetobacter,28242,Egg,blaIMP,2,0
Acinetobacter,28242,Egg,blaKPC,2,0
Acinetobacter,28242,Egg,blaNDM,2,0
Acinetobacter,28242,Egg,blaOXA,2,2
Acinetobacter,28242,Egg,blaPER,2,0
Acinetobacter,28242,Egg,blaSHV,2,0
Acinetobacter,28242,Egg,blaTEM,2,0
Acinetobacter,28242,Egg,blaVIM,2,0
Acinetobacter,28242,Egg,catA,2,0
Acinetobacter,28242,Egg,cmlA,2,0
Acinetobacter,28242,Egg,dfrA,2,0
Acinetobacter,28242,Egg,mec,2,0
Acinetobacter,28242,Egg,mcr-,2,0
Acinetobacter,28242,Egg,mcr-1,2,0
Acinetobacter,28242,Egg,mcr-9,2,0
Acinetobacter,28242,Egg,qnrS,2,0
Acinetobacter,28242,Egg,sul,2,0
Acinetobacter,28242,Egg,tet,2,0
Acinetobacter,28242,Egg,van,2,0
Acinetobacter,28242,Egg,gyrA,2,0
Acinetobacter,28242,Egg,parC,2,0
Acinetobacter,28242,Egg,parE,2,0
Acinetobacter,28242,Fish/Seafood,aac(3),1,0
Acinetobacter,28242,Fish/Seafood,aac(6')-Ib-cr,1,0
Acinetobacter,28242,Fish/Seafood,aadA,1,0
Acinetobacter,28242,Fish/Seafood,aph(3'')-Ib,1,0
Acinetobacter,28242,Fish/Seafood,aph(3'),1,0
Acinetobacter,28242,Fish/Seafood,aph(6)-Id,1,0
Acinetobacter,28242,Fish/Seafood,blaACT,1,0
Acinetobacter,28242,Fish/Seafood,blaCARB,1,0
Acinetobacter,28242,Fish/Seafood,blaCMY,1,0
Acinetobacter,28242,Fish/Seafood,blaCMY-2,1,0
Acinetobacter,28242,Fish/Seafood,blaCTX-M,1,0
Acinetobacter,28242,Fish/Seafood,blaGES,1,0
Acinetobacter,28242,Fish/Seafood,blaIMP,1,0
Acinetobacter,28242,Fish/Seafood,blaKPC,1,0
Acinetobacter,28242,Fish/Seafood,blaNDM,1,0
Acinetobacter,28242,Fish/Seafood,blaOXA,1,1
Acinetobacter,28242,Fish/Seafood,blaPER,1,0
Acinetobacter,28242,Fish/Seafood,blaSHV,1,0
Acinetobacter,28242,Fish/Seafood,blaTEM,1,0
Acinetobacter,28242,Fish/Seafood,blaVIM,1,0
Acinetobacter,28242,Fish/Seafood,catA,1,0
Acinetobacter,28242,Fish/Seafood,cmlA,1,0
Acinetobacter,28242,Fish/Seafood,dfrA,1,0
Acinetobacter,28242,Fish/Seafood,mec,1,0
Acinetobacter,28242,Fish/Seafood,mcr-,1,0
Acinetobacter,28242,Fish/Seafood,mcr-1,1,0
Acinetobacter,28242,Fish/Seafood,mcr-9,1,0
Acinetobacter,28242,Fish/Seafood,qnrS,1,0
Acinetobacter,28242,Fish/Seafood,sul,1,0
Acinetobacter,28242,Fish/Seafood,tet,1,0
Acinetobacter,28242,Fish/Seafood,van,1,0
Acinetobacter,28242,Fish/Seafood,gyrA,1,0
Acinetobacter,28242,Fish/Seafood,parC,1,0
Acinetobacter,28242,Fish/Seafood,parE,1,0
Acinetobacter,28242,Multi-product,aac(3),13,3
Acinetobacter,28242,Multi-product,aac(6')-Ib-cr,13,0
Acinetobacter,28242,Multi-product,aadA,13,6
Acinetobacter,28242,Multi-product,aph(3'')-Ib,13,9
Acinetobacter,28242,Multi-product,aph(3'),13,2
Acinetobacter,28242,Multi-product,aph(6)-Id,13,9
Acinetobacter,28242,Multi-product,blaACT,13,0
Acinetobacter,28242,Multi-product,blaCARB,13,0
Acinetobacter,28242,Multi-product,blaCMY,13,0
Acinetobacter,28242,Multi-product,blaCMY-2,13,0
Acinetobacter,28242,Multi-product,blaCTX-M,13,0
Acinetobacter,28242,Multi-product,blaGES,13,1
Acinetobacter,28242,Multi-product,blaIMP,13,0
Acinetobacter,28242,Multi-product,blaKPC,13,0
Acinetobacter,28242,Multi-product,blaNDM,13,0
Acinetobacter,28242,Multi-product,blaOXA,13,13
Acinetobacter,28242,Multi-product,blaPER,13,1
Acinetobacter,28242,Multi-product,blaSHV,13,0
Acinetobacter,28242,Multi-product,blaTEM,13,2
Acinetobacter,28242,Multi-product,blaVIM,13,0
Acinetobacter,28242,Multi-product,catA,13,0
Acinetobacter,28242,Multi-product,cmlA,13,1
Acinetobacter,28242,Multi-product,dfrA,13,3
Acinetobacter,28242,Multi-product,mec,13,0
Acinetobacter,28242,Multi-product,mcr-,13,0
Acinetobacter,28242,Multi-product,mcr-1,13,0
Acinetobacter,28242,Multi-product,mcr-9,13,0
Acinetobacter,28242,Multi-product,qnrS,13,0
Acinetobacter,28242,Multi-product,sul,13,6
Acinetobacter,28242,Multi-product,tet,13,8
Acinetobacter,28242,Multi-product,van,13,0
Acinetobacter,28242,Multi-product,gyrA,13,10
Acinetobacter,28242,Multi-product,parC,13,9
Acinetobacter,28242,Multi-product,parE,13,0
Acinetobacter,28242,Meat/Poultry,aac(3),3,0
Acinetobacter,28242,Meat/Poultry,aac(6')-Ib-cr,3,0
Acinetobacter,28242,Meat/Poultry,aadA,3,0
Acinetobacter,28242,Meat/Poultry,aph(3'')-Ib,3,0
Acinetobacter,28242,Meat/Poultry,aph(3'),3,0
Acinetobacter,28242,Meat/Poultry,aph(6)-Id,3,0
Acinetobacter,28242,Meat/Poultry,blaACT,3,0
Acinetobacter,28242,Meat/Poultry,blaCARB,3,0
Acinetobacter,28242,Meat/Poultry,blaCMY,3,0
Acinetobacter,28242,Meat/Poultry,blaCMY-2,3,0
Acinetobacter,28242,Meat/Poultry,blaCTX-M,3,0
Acinetobacter,28242,Meat/Poultry,blaGES,3,0
Acinetobacter,28242,Meat/Poultry,blaIMP,3,0
Acinetobacter,28242,Meat/Poultry,blaKPC,3,0
Acinetobacter,28242,Meat/Poultry,blaNDM,3,0
Acinetobacter,28242,Meat/Poultry,blaOXA,3,1
Acinetobacter,28242,Meat/Poultry,blaPER,3,0
Acinetobacter,28242,Meat/Poultry,blaSHV,3,0
Acinetobacter,28242,Meat/Poultry,blaTEM,3,0
Acinetobacter,28242,Meat/Poultry,blaVIM,3,0
Acinetobacter,28242,Meat/Poultry,catA,3,0
Acinetobacter,28242,Meat/Poultry,cmlA,3,0
Acinetobacter,28242,Meat/Poultry,dfrA,3,0
Acinetobacter,28242,Meat/Poultry,mec,3,0
Acinetobacter,28242,Meat/Poultry,mcr-,3,1
Acinetobacter,28242,Meat/Poultry,mcr-1,3,0
Acinetobacter,28242,Meat/Poultry,mcr-9,3,0
Acinetobacter,28242,Meat/Poultry,qnrS,3,0
Acinetobacter,28242,Meat/Poultry,sul,3,0
Acinetobacter,28242,Meat/Poultry,tet,3,0
Acinetobacter,28242,Meat/Poultry,van,3,0
Acinetobacter,28242,Meat/Poultry,gyrA,3,0
Acinetobacter,28242,Meat/Poultry,parC,3,0
Acinetobacter,28242,Meat/Poultry,parE,3,0
Acinetobacter,28242,Cider,aac(3),,
Acinetobacter,28242,Cider,aac(6')-Ib-cr,,
Acinetobacter,28242,Cider,aadA,,
Acinetobacter,28242,Cider,aph(3'')-Ib,,
Acinetobacter,28242,Cider,aph(3'),,
Acinetobacter,28242,Cider,aph(6)-Id,,
Acinetobacter,28242,Cider,blaACT,,
Acinetobacter,28242,Cider,blaCARB,,
Acinetobacter,28242,Cider,blaCMY,,
Acinetobacter,28242,Cider,blaCMY-2,,
Acinetobacter,28242,Cider,blaCTX-M,,
Acinetobacter,28242,Cider,blaGES,,
Acinetobacter,28242,Cider,blaIMP,,
Acinetobacter,28242,Cider,blaKPC,,
Acinetobacter,28242,Cider,blaNDM,,
Acinetobacter,28242,Cider,blaOXA,,
Acinetobacter,28242,Cider,blaPER,,
Acinetobacter,28242,Cider,blaSHV,,
Acinetobacter,28242,Cider,blaTEM,,
Acinetobacter,28242,Cider,blaVIM,,
Acinetobacter,28242,Cider,catA,,
Acinetobacter,28242,Cider,cmlA,,
Acinetobacter,28242,Cider,dfrA,,
Acinetobacter,28242,Cider,mec,,
Acinetobacter,28242,Cider,mcr-,,
Acinetobacter,28242,Cider,mcr-1,,
Acinetobacter,28242,Cider,mcr-9,,
Acinetobacter,28242,Cider,qnrS,,
Acinetobacter,28242,Cider,sul,,
Acinetobacter,28242,Cider,tet,,
Acinetobacter,28242,Cider,van,,
Acinetobacter,28242,Cider,gyrA,,
Acinetobacter,28242,Cider,parC,,
Acinetobacter,28242,Cider,parE,,
Acinetobacter,28242,Dairy,aac(3),,
Acinetobacter,28242,Dairy,aac(6')-Ib-cr,,
Acinetobacter,28242,Dairy,aadA,,
Acinetobacter,28242,Dairy,aph(3'')-Ib,,
Acinetobacter,28242,Dairy,aph(3'),,
Acinetobacter,28242,Dairy,aph(6)-Id,,
Acinetobacter,28242,Dairy,blaACT,,
Acinetobacter,28242,Dairy,blaCARB,,
Acinetobacter,28242,Dairy,blaCMY,,
Acinetobacter,28242,Dairy,blaCMY-2,,
Acinetobacter,28242,Dairy,blaCTX-M,,
Acinetobacter,28242,Dairy,blaGES,,
Acinetobacter,28242,Dairy,blaIMP,,
Acinetobacter,28242,Dairy,blaKPC,,
Acinetobacter,28242,Dairy,blaNDM,,
Acinetobacter,28242,Dairy,blaOXA,,
Acinetobacter,28242,Dairy,blaPER,,
Acinetobacter,28242,Dairy,blaSHV,,
Acinetobacter,28242,Dairy,blaTEM,,
Acinetobacter,28242,Dairy,blaVIM,,
Acinetobacter,28242,Dairy,catA,,
Acinetobacter,28242,Dairy,cmlA,,
Acinetobacter,28242,Dairy,dfrA,,
Acinetobacter,28242,Dairy,mec,,
Acinetobacter,28242,Dairy,mcr-,,
Acinetobacter,28242,Dairy,mcr-1,,
Acinetobacter,28242,Dairy,mcr-9,,
Acinetobacter,28242,Dairy,qnrS,,
Acinetobacter,28242,Dairy,sul,,
Acinetobacter,28242,Dairy,tet,,
Acinetobacter,28242,Dairy,van,,
Acinetobacter,28242,Dairy,gyrA,,
Acinetobacter,28242,Dairy,parC,,
Acinetobacter,28242,Dairy,parE,,
Acinetobacter,28242,Flour,aac(3),,
Acinetobacter,28242,Flour,aac(6')-Ib-cr,,
Acinetobacter,28242,Flour,aadA,,
Acinetobacter,28242,Flour,aph(3'')-Ib,,
Acinetobacter,28242,Flour,aph(3'),,
Acinetobacter,28242,Flour,aph(6)-Id,,
Acinetobacter,28242,Flour,blaACT,,
Acinetobacter,28242,Flour,blaCARB,,
Acinetobacter,28242,Flour,blaCMY,,
Acinetobacter,28242,Flour,blaCMY-2,,
Acinetobacter,28242,Flour,blaCTX-M,,
Acinetobacter,28242,Flour,blaGES,,
Acinetobacter,28242,Flour,blaIMP,,
Acinetobacter,28242,Flour,blaKPC,,
Acinetobacter,28242,Flour,blaNDM,,
Acinetobacter,28242,Flour,blaOXA,,
Acinetobacter,28242,Flour,blaPER,,
Acinetobacter,28242,Flour,blaSHV,,
Acinetobacter,28242,Flour,blaTEM,,
Acinetobacter,28242,Flour,blaVIM,,
Acinetobacter,28242,Flour,catA,,
Acinetobacter,28242,Flour,cmlA,,
Acinetobacter,28242,Flour,dfrA,,
Acinetobacter,28242,Flour,mec,,
Acinetobacter,28242,Flour,mcr-,,
Acinetobacter,28242,Flour,mcr-1,,
Acinetobacter,28242,Flour,mcr-9,,
Acinetobacter,28242,Flour,qnrS,,
Acinetobacter,28242,Flour,sul,,
Acinetobacter,28242,Flour,tet,,
Acinetobacter,28242,Flour,van,,
Acinetobacter,28242,Flour,gyrA,,
Acinetobacter,28242,Flour,parC,,
Acinetobacter,28242,Flour,parE,,
Acinetobacter,28242,Fruit/Vegetables,aac(3),4,0
Acinetobacter,28242,Fruit/Vegetables,aac(6')-Ib-cr,4,0
Acinetobacter,28242,Fruit/Vegetables,aadA,4,1
Acinetobacter,28242,Fruit/Vegetables,aph(3'')-Ib,4,1
Acinetobacter,28242,Fruit/Vegetables,aph(3'),4,1
Acinetobacter,28242,Fruit/Vegetables,aph(6)-Id,4,1
Acinetobacter,28242,Fruit/Vegetables,blaACT,4,0
Acinetobacter,28242,Fruit/Vegetables,blaCARB,4,0
Acinetobacter,28242,Fruit/Vegetables,blaCMY,4,0
Acinetobacter,28242,Fruit/Vegetables,blaCMY-2,4,0
Acinetobacter,28242,Fruit/Vegetables,blaCTX-M,4,0
Acinetobacter,28242,Fruit/Vegetables,blaGES,4,0
Acinetobacter,28242,Fruit/Vegetables,blaIMP,4,0
Acinetobacter,28242,Fruit/Vegetables,blaKPC,4,0
Acinetobacter,28242,Fruit/Vegetables,blaNDM,4,0
Acinetobacter,28242,Fruit/Vegetables,blaOXA,4,4
Acinetobacter,28242,Fruit/Vegetables,blaPER,4,0
Acinetobacter,28242,Fruit/Vegetables,blaSHV,4,0
Acinetobacter,28242,Fruit/Vegetables,blaTEM,4,1
Acinetobacter,28242,Fruit/Vegetables,blaVIM,4,0
Acinetobacter,28242,Fruit/Vegetables,catA,4,0
Acinetobacter,28242,Fruit/Vegetables,cmlA,4,0
Acinetobacter,28242,Fruit/Vegetables,dfrA,4,0
Acinetobacter,28242,Fruit/Vegetables,mec,4,0
Acinetobacter,28242,Fruit/Vegetables,mcr-,4,0
Acinetobacter,28242,Fruit/Vegetables,mcr-1,4,0
Acinetobacter,28242,Fruit/Vegetables,mcr-9,4,0
Acinetobacter,28242,Fruit/Vegetables,qnrS,4,0
Acinetobacter,28242,Fruit/Vegetables,sul,4,1
Acinetobacter,28242,Fruit/Vegetables,tet,4,1
Acinetobacter,28242,Fruit/Vegetables,van,4,0
Acinetobacter,28242,Fruit/Vegetables,gyrA,4,1
Acinetobacter,28242,Fruit/Vegetables,parC,4,1
Acinetobacter,28242,Fruit/Vegetables,parE,4,0
Acinetobacter,28242,Spice/Herbs,aac(3),,
Acinetobacter,28242,Spice/Herbs,aac(6')-Ib-cr,,
Acinetobacter,28242,Spice/Herbs,aadA,,
Acinetobacter,28242,Spice/Herbs,aph(3'')-Ib,,
Acinetobacter,28242,Spice/Herbs,aph(3'),,
Acinetobacter,28242,Spice/Herbs,aph(6)-Id,,
Acinetobacter,28242,Spice/Herbs,blaACT,,
Acinetobacter,28242,Spice/Herbs,blaCARB,,
Acinetobacter,28242,Spice/Herbs,blaCMY,,
Acinetobacter,28242,Spice/Herbs,blaCMY-2,,
Acinetobacter,28242,Spice/Herbs,blaCTX-M,,
Acinetobacter,28242,Spice/Herbs,blaGES,,
Acinetobacter,28242,Spice/Herbs,blaIMP,,
Acinetobacter,28242,Spice/Herbs,blaKPC,,
Acinetobacter,28242,Spice/Herbs,blaNDM,,
Acinetobacter,28242,Spice/Herbs,blaOXA,,
Acinetobacter,28242,Spice/Herbs,blaPER,,
Acinetobacter,28242,Spice/Herbs,blaSHV,,
Acinetobacter,28242,Spice/Herbs,blaTEM,,
Acinetobacter,28242,Spice/Herbs,blaVIM,,
Acinetobacter,28242,Spice/Herbs,catA,,
Acinetobacter,28242,Spice/Herbs,cmlA,,
Acinetobacter,28242,Spice/Herbs,dfrA,,
Acinetobacter,28242,Spice/Herbs,mec,,
Acinetobacter,28242,Spice/Herbs,mcr-,,
Acinetobacter,28242,Spice/Herbs,mcr-1,,
Acinetobacter,28242,Spice/Herbs,mcr-9,,
Acinetobacter,28242,Spice/Herbs,qnrS,,
Acinetobacter,28242,Spice/Herbs,sul,,
Acinetobacter,28242,Spice/Herbs,tet,,
Acinetobacter,28242,Spice/Herbs,van,,
Acinetobacter,28242,Spice/Herbs,gyrA,,
Acinetobacter,28242,Spice/Herbs,parC,,
Acinetobacter,28242,Spice/Herbs,parE,,
Acinetobacter,28242,Nuts/Seeds,aac(3),,
Acinetobacter,28242,Nuts/Seeds,aac(6')-Ib-cr,,
Acinetobacter,28242,Nuts/Seeds,aadA,,
Acinetobacter,28242,Nuts/Seeds,aph(3'')-Ib,,
Acinetobacter,28242,Nuts/Seeds,aph(3'),,
Acinetobacter,28242,Nuts/Seeds,aph(6)-Id,,
Acinetobacter,28242,Nuts/Seeds,blaACT,,
Acinetobacter,28242,Nuts/Seeds,blaCARB,,
Acinetobacter,28242,Nuts/Seeds,blaCMY,,
Acinetobacter,28242,Nuts/Seeds,blaCMY-2,,
Acinetobacter,28242,Nuts/Seeds,blaCTX-M,,
Acinetobacter,28242,Nuts/Seeds,blaGES,,
Acinetobacter,28242,Nuts/Seeds,blaIMP,,
Acinetobacter,28242,Nuts/Seeds,blaKPC,,
Acinetobacter,28242,Nuts/Seeds,blaNDM,,
Acinetobacter,28242,Nuts/Seeds,blaOXA,,
Acinetobacter,28242,Nuts/Seeds,blaPER,,
Acinetobacter,28242,Nuts/Seeds,blaSHV,,
Acinetobacter,28242,Nuts/Seeds,blaTEM,,
Acinetobacter,28242,Nuts/Seeds,blaVIM,,
Acinetobacter,28242,Nuts/Seeds,catA,,
Acinetobacter,28242,Nuts/Seeds,cmlA,,
Acinetobacter,28242,Nuts/Seeds,dfrA,,
Acinetobacter,28242,Nuts/Seeds,mec,,
Acinetobacter,28242,Nuts/Seeds,mcr-,,
Acinetobacter,28242,Nuts/Seeds,mcr-1,,
Acinetobacter,28242,Nuts/Seeds,mcr-9,,
Acinetobacter,28242,Nuts/Seeds,qnrS,,
Acinetobacter,28242,Nuts/Seeds,sul,,
Acinetobacter,28242,Nuts/Seeds,tet,,
Acinetobacter,28242,Nuts/Seeds,van,,
Acinetobacter,28242,Nuts/Seeds,gyrA,,
Acinetobacter,28242,Nuts/Seeds,parC,,
Acinetobacter,28242,Nuts/Seeds,parE,,
Acinetobacter,28242,Tea,aac(3),,
Acinetobacter,28242,Tea,aac(6')-Ib-cr,,
Acinetobacter,28242,Tea,aadA,,
Acinetobacter,28242,Tea,aph(3'')-Ib,,
Acinetobacter,28242,Tea,aph(3'),,
Acinetobacter,28242,Tea,aph(6)-Id,,
Acinetobacter,28242,Tea,blaACT,,
Acinetobacter,28242,Tea,blaCARB,,
Acinetobacter,28242,Tea,blaCMY,,
Acinetobacter,28242,Tea,blaCMY-2,,
Acinetobacter,28242,Tea,blaCTX-M,,
Acinetobacter,28242,Tea,blaGES,,
Acinetobacter,28242,Tea,blaIMP,,
Acinetobacter,28242,Tea,blaKPC,,
Acinetobacter,28242,Tea,blaNDM,,
Acinetobacter,28242,Tea,blaOXA,,
Acinetobacter,28242,Tea,blaPER,,
Acinetobacter,28242,Tea,blaSHV,,
Acinetobacter,28242,Tea,blaTEM,,
Acinetobacter,28242,Tea,blaVIM,,
Acinetobacter,28242,Tea,catA,,
Acinetobacter,28242,Tea,cmlA,,
Acinetobacter,28242,Tea,dfrA,,
Acinetobacter,28242,Tea,mec,,
Acinetobacter,28242,Tea,mcr-,,
Acinetobacter,28242,Tea,mcr-1,,
Acinetobacter,28242,Tea,mcr-9,,
Acinetobacter,28242,Tea,qnrS,,
Acinetobacter,28242,Tea,sul,,
Acinetobacter,28242,Tea,tet,,
Acinetobacter,28242,Tea,van,,
Acinetobacter,28242,Tea,gyrA,,
Acinetobacter,28242,Tea,parC,,
Acinetobacter,28242,Tea,parE,,
Acinetobacter,28242,Clinical,aac(3),21905,3919
Acinetobacter,28242,Clinical,aac(6')-Ib-cr,21905,17
Acinetobacter,28242,Clinical,aadA,21905,7425
Acinetobacter,28242,Clinical,aph(3'')-Ib,21905,14765
Acinetobacter,28242,Clinical,aph(3'),21905,11618
Acinetobacter,28242,Clinical,aph(6)-Id,21905,14822
Acinetobacter,28242,Clinical,blaACT,21905,0
Acinetobacter,28242,Clinical,blaCARB,21905,481
Acinetobacter,28242,Clinical,blaCMY,21905,10
Acinetobacter,28242,Clinical,blaCMY-2,21905,1
Acinetobacter,28242,Clinical,blaCTX-M,21905,185
Acinetobacter,28242,Clinical,blaGES,21905,139
Acinetobacter,28242,Clinical,blaIMP,21905,27
Acinetobacter,28242,Clinical,blaKPC,21905,9
Acinetobacter,28242,Clinical,blaNDM,21905,1295
Acinetobacter,28242,Clinical,blaOXA,21905,21666
Acinetobacter,28242,Clinical,blaPER,21905,618
Acinetobacter,28242,Clinical,blaSHV,21905,79
Acinetobacter,28242,Clinical,blaTEM,21905,7114
Acinetobacter,28242,Clinical,blaVIM,21905,20
Acinetobacter,28242,Clinical,catA,21905,574
Acinetobacter,28242,Clinical,cmlA,21905,831
Acinetobacter,28242,Clinical,dfrA,21905,1847
Acinetobacter,28242,Clinical,mec,21905,0
Acinetobacter,28242,Clinical,mcr-,21905,4
Acinetobacter,28242,Clinical,mcr-1,21905,0
Acinetobacter,28242,Clinical,mcr-9,21905,0
Acinetobacter,28242,Clinical,qnrS,21905,3
Acinetobacter,28242,Clinical,sul,21905,15572
Acinetobacter,28242,Clinical,tet,21905,14484
Acinetobacter,28242,Clinical,van,21905,2
Acinetobacter,28242,Clinical,gyrA,21905,19846
Acinetobacter,28242,Clinical,parC,21905,18992
Acinetobacter,28242,Clinical,parE,21905,0
Aeromonas,1213,Raw pet food,aac(3),,
Aeromonas,1213,Raw pet food,aac(6')-Ib-cr,,
Aeromonas,1213,Raw pet food,aadA,,
Aeromonas,1213,Raw pet food,aph(3'')-Ib,,
Aeromonas,1213,Raw pet food,aph(3'),,
Aeromonas,1213,Raw pet food,aph(6)-Id,,
Aeromonas,1213,Raw pet food,blaACT,,
Aeromonas,1213,Raw pet food,blaCARB,,
Aeromonas,1213,Raw pet food,blaCMY,,
Aeromonas,1213,Raw pet food,blaCMY-2,,
Aeromonas,1213,Raw pet food,blaCTX-M,,
Aeromonas,1213,Raw pet food,blaGES,,
Aeromonas,1213,Raw pet food,blaIMP,,
Aeromonas,1213,Raw pet food,blaKPC,,
Aeromonas,1213,Raw pet food,blaNDM,,
Aeromonas,1213,Raw pet food,blaOXA,,
Aeromonas,1213,Raw pet food,blaPER,,
Aeromonas,1213,Raw pet food,blaSHV,,
Aeromonas,1213,Raw pet food,blaTEM,,
Aeromonas,1213,Raw pet food,blaVIM,,
Aeromonas,1213,Raw pet food,catA,,
Aeromonas,1213,Raw pet food,cmlA,,
Aeromonas,1213,Raw pet food,dfrA,,
Aeromonas,1213,Raw pet food,mec,,
Aeromonas,1213,Raw pet food,mcr-,,
Aeromonas,1213,Raw pet food,mcr-1,,
Aeromonas,1213,Raw pet food,mcr-9,,
Aeromonas,1213,Raw pet food,qnrS,,
Aeromonas,1213,Raw pet food,sul,,
Aeromonas,1213,Raw pet food,tet,,
Aeromonas,1213,Raw pet food,van,,
Aeromonas,1213,Raw pet food,gyrA,,
Aeromonas,1213,Raw pet food,parC,,
Aeromonas,1213,Raw pet food,parE,,
Aeromonas,1213,Pet food,aac(3),,
Aeromonas,1213,Pet food,aac(6')-Ib-cr,,
Aeromonas,1213,Pet food,aadA,,
Aeromonas,1213,Pet food,aph(3'')-Ib,,
Aeromonas,1213,Pet food,aph(3'),,
Aeromonas,1213,Pet food,aph(6)-Id,,
Aeromonas,1213,Pet food,blaACT,,
Aeromonas,1213,Pet food,blaCARB,,
Aeromonas,1213,Pet food,blaCMY,,
Aeromonas,1213,Pet food,blaCMY-2,,
Aeromonas,1213,Pet food,blaCTX-M,,
Aeromonas,1213,Pet food,blaGES,,
Aeromonas,1213,Pet food,blaIMP,,
Aeromonas,1213,Pet food,blaKPC,,
Aeromonas,1213,Pet food,blaNDM,,
Aeromonas,1213,Pet food,blaOXA,,
Aeromonas,1213,Pet food,blaPER,,
Aeromonas,1213,Pet food,blaSHV,,
Aeromonas,1213,Pet food,blaTEM,,
Aeromonas,1213,Pet food,blaVIM,,
Aeromonas,1213,Pet food,catA,,
Aeromonas,1213,Pet food,cmlA,,
Aeromonas,1213,Pet food,dfrA,,
Aeromonas,1213,Pet food,mec,,
Aeromonas,1213,Pet food,mcr-,,
Aeromonas,1213,Pet food,mcr-1,,
Aeromonas,1213,Pet food,mcr-9,,
