Genus,Total_genus,Source,Gene,number,total
Campylobacter,115792,Clinical,sugE,16577,0
Campylobacter,115792,Clinical,bcrABC,16577,0
Campylobacter,115792,Clinical,crcB,16577,0
Campylobacter,115792,Clinical,srp,16577,0
Campylobacter,115792,Clinical,smd,16577,0
Campylobacter,115792,Clinical,sde,16577,0
Campylobacter,115792,Clinical,lmrS,16577,0
Campylobacter,115792,Clinical,smr,16577,0
Campylobacter,115792,Clinical,ssmE,16577,0
Campylobacter,115792,Clinical,tbtR,16577,0
Campylobacter,115792,Clinical,ttg,16577,0
Campylobacter,115792,Clinical,ttgR,16577,0
Campylobacter,115792,Clinical,ttgT,16577,0
Campylobacter,115792,Clinical,mtrF,16577,0
Campylobacter,115792,Clinical,emrE,16577,0
Citrobacter,3540,Raw pet food,qac,2,0
Citrobacter,3540,Raw pet food,qacEdelta,2,0
Citrobacter,3540,Raw pet food,qacC,2,0
Citrobacter,3540,Raw pet food,qacE,2,0
Citrobacter,3540,Raw pet food,qacA,2,0
Citrobacter,3540,Raw pet food,qacB,2,0
Citrobacter,3540,Raw pet food,qacF,2,0
Citrobacter,3540,Raw pet food,qacG,2,0
Citrobacter,3540,Raw pet food,qacH,2,0
Citrobacter,3540,Raw pet food,qacJ,2,0
Citrobacter,3540,Raw pet food,qacK,2,0
Citrobacter,3540,Raw pet food,qacL,2,0
Citrobacter,3540,Raw pet food,qacM,2,0
Citrobacter,3540,Raw pet food,sugE,2,0
Citrobacter,3540,Raw pet food,bcrABC,2,0
Citrobacter,3540,Raw pet food,crcB,2,0
Citrobacter,3540,Raw pet food,srp,2,0
Citrobacter,3540,Raw pet food,smd,2,0
Citrobacter,3540,Raw pet food,sde,2,0
Citrobacter,3540,Raw pet food,lmrS,2,0
Citrobacter,3540,Raw pet food,smr,2,0
Citrobacter,3540,Raw pet food,ssmE,2,0
Citrobacter,3540,Raw pet food,tbtR,2,0
Citrobacter,3540,Raw pet food,ttg,2,0
Citrobacter,3540,Raw pet food,ttgR,2,0
Citrobacter,3540,Raw pet food,ttgT,2,0
Citrobacter,3540,Raw pet food,mtrF,2,0
Citrobacter,3540,Raw pet food,emrE,2,0
Citrobacter,3540,Pet food,qac,1,1
Citrobacter,3540,Pet food,qacEdelta,1,1
Citrobacter,3540,Pet food,qacC,1,0
Citrobacter,3540,Pet food,qacE,1,0
Citrobacter,3540,Pet food,qacA,1,0
Citrobacter,3540,Pet food,qacB,1,0
Citrobacter,3540,Pet food,qacF,1,0
Citrobacter,3540,Pet food,qacG,1,0
Citrobacter,3540,Pet food,qacH,1,0
Citrobacter,3540,Pet food,qacJ,1,0
Citrobacter,3540,Pet food,qacK,1,0
Citrobacter,3540,Pet food,qacL,1,0
Citrobacter,3540,Pet food,qacM,1,0
Citrobacter,3540,Pet food,sugE,1,0
Citrobacter,3540,Pet food,bcrABC,1,0
Citrobacter,3540,Pet food,crcB,1,0
Citrobacter,3540,Pet food,srp,1,0
Citrobacter,3540,Pet food,smd,1,0
Citrobacter,3540,Pet food,sde,1,0
Citrobacter,3540,Pet food,lmrS,1,0
Citrobacter,3540,Pet food,smr,1,0
Citrobacter,3540,Pet food,ssmE,1,0
Citrobacter,3540,Pet food,tbtR,1,0
Citrobacter,3540,Pet food,ttg,1,0
Citrobacter,3540,Pet food,ttgR,1,0
Citrobacter,3540,Pet food,ttgT,1,0
Citrobacter,3540,Pet food,mtrF,1,0
Citrobacter,3540,Pet food,emrE,1,0
Citrobacter,3540,Egg,qac,,
Citrobacter,3540,Egg,qacEdelta,,
Citrobacter,3540,Egg,qacC,,
Citrobacter,3540,Egg,qacE,,
Citrobacter,3540,Egg,qacA,,
Citrobacter,3540,Egg,qacB,,
Citrobacter,3540,Egg,qacF,,
Citrobacter,3540,Egg,qacG,,
Citrobacter,3540,Egg,qacH,,
Citrobacter,3540,Egg,qacJ,,
Citrobacter,3540,Egg,qacK,,
Citrobacter,3540,Egg,qacL,,
Citrobacter,3540,Egg,qacM,,
Citrobacter,3540,Egg,sugE,,
Citrobacter,3540,Egg,bcrABC,,
Citrobacter,3540,Egg,crcB,,
Citrobacter,3540,Egg,srp,,
Citrobacter,3540,Egg,smd,,
Citrobacter,3540,Egg,sde,,
Citrobacter,3540,Egg,lmrS,,
Citrobacter,3540,Egg,smr,,
Citrobacter,3540,Egg,ssmE,,
Citrobacter,3540,Egg,tbtR,,
Citrobacter,3540,Egg,ttg,,
Citrobacter,3540,Egg,ttgR,,
Citrobacter,3540,Egg,ttgT,,
Citrobacter,3540,Egg,mtrF,,
Citrobacter,3540,Egg,emrE,,
Citrobacter,3540,Fish/Seafood,qac,5,0
Citrobacter,3540,Fish/Seafood,qacEdelta,5,0
Citrobacter,3540,Fish/Seafood,qacC,5,0
Citrobacter,3540,Fish/Seafood,qacE,5,0
Citrobacter,3540,Fish/Seafood,qacA,5,0
Citrobacter,3540,Fish/Seafood,qacB,5,0
Citrobacter,3540,Fish/Seafood,qacF,5,0
Citrobacter,3540,Fish/Seafood,qacG,5,0
Citrobacter,3540,Fish/Seafood,qacH,5,0
Citrobacter,3540,Fish/Seafood,qacJ,5,0
Citrobacter,3540,Fish/Seafood,qacK,5,0
Citrobacter,3540,Fish/Seafood,qacL,5,0
Citrobacter,3540,Fish/Seafood,qacM,5,0
Citrobacter,3540,Fish/Seafood,sugE,5,0
Citrobacter,3540,Fish/Seafood,bcrABC,5,0
Citrobacter,3540,Fish/Seafood,crcB,5,0
Citrobacter,3540,Fish/Seafood,srp,5,0
Citrobacter,3540,Fish/Seafood,smd,5,0
Citrobacter,3540,Fish/Seafood,sde,5,0
Citrobacter,3540,Fish/Seafood,lmrS,5,0
Citrobacter,3540,Fish/Seafood,smr,5,0
Citrobacter,3540,Fish/Seafood,ssmE,5,0
Citrobacter,3540,Fish/Seafood,tbtR,5,0
Citrobacter,3540,Fish/Seafood,ttg,5,0
Citrobacter,3540,Fish/Seafood,ttgR,5,0
Citrobacter,3540,Fish/Seafood,ttgT,5,0
Citrobacter,3540,Fish/Seafood,mtrF,5,0
Citrobacter,3540,Fish/Seafood,emrE,5,0
Citrobacter,3540,Multi-product,qac,17,1
Citrobacter,3540,Multi-product,qacEdelta,17,1
Citrobacter,3540,Multi-product,qacC,17,0
Citrobacter,3540,Multi-product,qacE,17,0
Citrobacter,3540,Multi-product,qacA,17,0
Citrobacter,3540,Multi-product,qacB,17,0
Citrobacter,3540,Multi-product,qacF,17,0
Citrobacter,3540,Multi-product,qacG,17,0
Citrobacter,3540,Multi-product,qacH,17,0
Citrobacter,3540,Multi-product,qacJ,17,0
Citrobacter,3540,Multi-product,qacK,17,0
Citrobacter,3540,Multi-product,qacL,17,0
Citrobacter,3540,Multi-product,qacM,17,0
Citrobacter,3540,Multi-product,sugE,17,0
Citrobacter,3540,Multi-product,bcrABC,17,0
Citrobacter,3540,Multi-product,crcB,17,0
Citrobacter,3540,Multi-product,srp,17,0
Citrobacter,3540,Multi-product,smd,17,0
Citrobacter,3540,Multi-product,sde,17,0
Citrobacter,3540,Multi-product,lmrS,17,0
Citrobacter,3540,Multi-product,smr,17,0
Citrobacter,3540,Multi-product,ssmE,17,0
Citrobacter,3540,Multi-product,tbtR,17,0
Citrobacter,3540,Multi-product,ttg,17,0
Citrobacter,3540,Multi-product,ttgR,17,0
Citrobacter,3540,Multi-product,ttgT,17,0
Citrobacter,3540,Multi-product,mtrF,17,0
Citrobacter,3540,Multi-product,emrE,17,0
Citrobacter,3540,Meat/Poultry,qac,8,1
Citrobacter,3540,Meat/Poultry,qacEdelta,8,1
Citrobacter,3540,Meat/Poultry,qacC,8,0
Citrobacter,3540,Meat/Poultry,qacE,8,0
Citrobacter,3540,Meat/Poultry,qacA,8,0
Citrobacter,3540,Meat/Poultry,qacB,8,0
Citrobacter,3540,Meat/Poultry,qacF,8,0
Citrobacter,3540,Meat/Poultry,qacG,8,0
Citrobacter,3540,Meat/Poultry,qacH,8,0
Citrobacter,3540,Meat/Poultry,qacJ,8,0
Citrobacter,3540,Meat/Poultry,qacK,8,0
Citrobacter,3540,Meat/Poultry,qacL,8,0
Citrobacter,3540,Meat/Poultry,qacM,8,0
Citrobacter,3540,Meat/Poultry,sugE,8,0
Citrobacter,3540,Meat/Poultry,bcrABC,8,0
Citrobacter,3540,Meat/Poultry,crcB,8,0
Citrobacter,3540,Meat/Poultry,srp,8,0
Citrobacter,3540,Meat/Poultry,smd,8,0
Citrobacter,3540,Meat/Poultry,sde,8,0
Citrobacter,3540,Meat/Poultry,lmrS,8,0
Citrobacter,3540,Meat/Poultry,smr,8,0
Citrobacter,3540,Meat/Poultry,ssmE,8,0
Citrobacter,3540,Meat/Poultry,tbtR,8,0
Citrobacter,3540,Meat/Poultry,ttg,8,0
Citrobacter,3540,Meat/Poultry,ttgR,8,0
Citrobacter,3540,Meat/Poultry,ttgT,8,0
Citrobacter,3540,Meat/Poultry,mtrF,8,0
Citrobacter,3540,Meat/Poultry,emrE,8,0
Citrobacter,3540,Cider,qac,,
Citrobacter,3540,Cider,qacEdelta,,
Citrobacter,3540,Cider,qacC,,
Citrobacter,3540,Cider,qacE,,
Citrobacter,3540,Cider,qacA,,
Citrobacter,3540,Cider,qacB,,
Citrobacter,3540,Cider,qacF,,
Citrobacter,3540,Cider,qacG,,
Citrobacter,3540,Cider,qacH,,
Citrobacter,3540,Cider,qacJ,,
Citrobacter,3540,Cider,qacK,,
Citrobacter,3540,Cider,qacL,,
Citrobacter,3540,Cider,qacM,,
Citrobacter,3540,Cider,sugE,,
Citrobacter,3540,Cider,bcrABC,,
Citrobacter,3540,Cider,crcB,,
Citrobacter,3540,Cider,srp,,
Citrobacter,3540,Cider,smd,,
Citrobacter,3540,Cider,sde,,
Citrobacter,3540,Cider,lmrS,,
Citrobacter,3540,Cider,smr,,
Citrobacter,3540,Cider,ssmE,,
Citrobacter,3540,Cider,tbtR,,
Citrobacter,3540,Cider,ttg,,
Citrobacter,3540,Cider,ttgR,,
Citrobacter,3540,Cider,ttgT,,
Citrobacter,3540,Cider,mtrF,,
Citrobacter,3540,Cider,emrE,,
Citrobacter,3540,Dairy,qac,2,0
Citrobacter,3540,Dairy,qacEdelta,2,0
Citrobacter,3540,Dairy,qacC,2,0
Citrobacter,3540,Dairy,qacE,2,0
Citrobacter,3540,Dairy,qacA,2,0
Citrobacter,3540,Dairy,qacB,2,0
Citrobacter,3540,Dairy,qacF,2,0
Citrobacter,3540,Dairy,qacG,2,0
Citrobacter,3540,Dairy,qacH,2,0
Citrobacter,3540,Dairy,qacJ,2,0
Citrobacter,3540,Dairy,qacK,2,0
Citrobacter,3540,Dairy,qacL,2,0
Citrobacter,3540,Dairy,qacM,2,0
Citrobacter,3540,Dairy,sugE,2,0
Citrobacter,3540,Dairy,bcrABC,2,0
Citrobacter,3540,Dairy,crcB,2,0
Citrobacter,3540,Dairy,srp,2,0
Citrobacter,3540,Dairy,smd,2,0
Citrobacter,3540,Dairy,sde,2,0
Citrobacter,3540,Dairy,lmrS,2,0
Citrobacter,3540,Dairy,smr,2,0
Citrobacter,3540,Dairy,ssmE,2,0
Citrobacter,3540,Dairy,tbtR,2,0
Citrobacter,3540,Dairy,ttg,2,0
Citrobacter,3540,Dairy,ttgR,2,0
Citrobacter,3540,Dairy,ttgT,2,0
Citrobacter,3540,Dairy,mtrF,2,0
Citrobacter,3540,Dairy,emrE,2,0
Citrobacter,3540,Flour,qac,,
Citrobacter,3540,Flour,qacEdelta,,
Citrobacter,3540,Flour,qacC,,
Citrobacter,3540,Flour,qacE,,
Citrobacter,3540,Flour,qacA,,
Citrobacter,3540,Flour,qacB,,
Citrobacter,3540,Flour,qacF,,
Citrobacter,3540,Flour,qacG,,
Citrobacter,3540,Flour,qacH,,
Citrobacter,3540,Flour,qacJ,,
Citrobacter,3540,Flour,qacK,,
Citrobacter,3540,Flour,qacL,,
Citrobacter,3540,Flour,qacM,,
Citrobacter,3540,Flour,sugE,,
Citrobacter,3540,Flour,bcrABC,,
Citrobacter,3540,Flour,crcB,,
Citrobacter,3540,Flour,srp,,
Citrobacter,3540,Flour,smd,,
Citrobacter,3540,Flour,sde,,
Citrobacter,3540,Flour,lmrS,,
Citrobacter,3540,Flour,smr,,
Citrobacter,3540,Flour,ssmE,,
Citrobacter,3540,Flour,tbtR,,
Citrobacter,3540,Flour,ttg,,
Citrobacter,3540,Flour,ttgR,,
Citrobacter,3540,Flour,ttgT,,
Citrobacter,3540,Flour,mtrF,,
Citrobacter,3540,Flour,emrE,,
Citrobacter,3540,Fruit/Vegetables,qac,16,2
Citrobacter,3540,Fruit/Vegetables,qacEdelta,16,2
Citrobacter,3540,Fruit/Vegetables,qacC,16,0
Citrobacter,3540,Fruit/Vegetables,qacE,16,0
Citrobacter,3540,Fruit/Vegetables,qacA,16,0
Citrobacter,3540,Fruit/Vegetables,qacB,16,0
Citrobacter,3540,Fruit/Vegetables,qacF,16,0
Citrobacter,3540,Fruit/Vegetables,qacG,16,0
Citrobacter,3540,Fruit/Vegetables,qacH,16,0
Citrobacter,3540,Fruit/Vegetables,qacJ,16,0
Citrobacter,3540,Fruit/Vegetables,qacK,16,0
Citrobacter,3540,Fruit/Vegetables,qacL,16,0
Citrobacter,3540,Fruit/Vegetables,qacM,16,0
Citrobacter,3540,Fruit/Vegetables,sugE,16,0
Citrobacter,3540,Fruit/Vegetables,bcrABC,16,0
Citrobacter,3540,Fruit/Vegetables,crcB,16,0
Citrobacter,3540,Fruit/Vegetables,srp,16,0
Citrobacter,3540,Fruit/Vegetables,smd,16,0
Citrobacter,3540,Fruit/Vegetables,sde,16,0
Citrobacter,3540,Fruit/Vegetables,lmrS,16,0
Citrobacter,3540,Fruit/Vegetables,smr,16,0
Citrobacter,3540,Fruit/Vegetables,ssmE,16,0
Citrobacter,3540,Fruit/Vegetables,tbtR,16,0
Citrobacter,3540,Fruit/Vegetables,ttg,16,0
Citrobacter,3540,Fruit/Vegetables,ttgR,16,0
Citrobacter,3540,Fruit/Vegetables,ttgT,16,0
Citrobacter,3540,Fruit/Vegetables,mtrF,16,0
Citrobacter,3540,Fruit/Vegetables,emrE,16,0
Citrobacter,3540,Spice/Herbs,qac,1,0
Citrobacter,3540,Spice/Herbs,qacEdelta,1,0
Citrobacter,3540,Spice/Herbs,qacC,1,0
Citrobacter,3540,Spice/Herbs,qacE,1,0
Citrobacter,3540,Spice/Herbs,qacA,1,0
Citrobacter,3540,Spice/Herbs,qacB,1,0
Citrobacter,3540,Spice/Herbs,qacF,1,0
Citrobacter,3540,Spice/Herbs,qacG,1,0
Citrobacter,3540,Spice/Herbs,qacH,1,0
Citrobacter,3540,Spice/Herbs,qacJ,1,0
Citrobacter,3540,Spice/Herbs,qacK,1,0
Citrobacter,3540,Spice/Herbs,qacL,1,0
Citrobacter,3540,Spice/Herbs,qacM,1,0
Citrobacter,3540,Spice/Herbs,sugE,1,0
Citrobacter,3540,Spice/Herbs,bcrABC,1,0
Citrobacter,3540,Spice/Herbs,crcB,1,0
Citrobacter,3540,Spice/Herbs,srp,1,0
Citrobacter,3540,Spice/Herbs,smd,1,0
Citrobacter,3540,Spice/Herbs,sde,1,0
Citrobacter,3540,Spice/Herbs,lmrS,1,0
Citrobacter,3540,Spice/Herbs,smr,1,0
Citrobacter,3540,Spice/Herbs,ssmE,1,0
Citrobacter,3540,Spice/Herbs,tbtR,1,0
Citrobacter,3540,Spice/Herbs,ttg,1,0
Citrobacter,3540,Spice/Herbs,ttgR,1,0
Citrobacter,3540,Spice/Herbs,ttgT,1,0
Citrobacter,3540,Spice/Herbs,mtrF,1,0
Citrobacter,3540,Spice/Herbs,emrE,1,0
Citrobacter,3540,Nuts/Seeds,qac,,
Citrobacter,3540,Nuts/Seeds,qacEdelta,,
Citrobacter,3540,Nuts/Seeds,qacC,,
Citrobacter,3540,Nuts/Seeds,qacE,,
Citrobacter,3540,Nuts/Seeds,qacA,,
Citrobacter,3540,Nuts/Seeds,qacB,,
Citrobacter,3540,Nuts/Seeds,qacF,,
Citrobacter,3540,Nuts/Seeds,qacG,,
Citrobacter,3540,Nuts/Seeds,qacH,,
Citrobacter,3540,Nuts/Seeds,qacJ,,
Citrobacter,3540,Nuts/Seeds,qacK,,
Citrobacter,3540,Nuts/Seeds,qacL,,
Citrobacter,3540,Nuts/Seeds,qacM,,
Citrobacter,3540,Nuts/Seeds,sugE,,
Citrobacter,3540,Nuts/Seeds,bcrABC,,
Citrobacter,3540,Nuts/Seeds,crcB,,
Citrobacter,3540,Nuts/Seeds,srp,,
Citrobacter,3540,Nuts/Seeds,smd,,
Citrobacter,3540,Nuts/Seeds,sde,,
Citrobacter,3540,Nuts/Seeds,lmrS,,
Citrobacter,3540,Nuts/Seeds,smr,,
Citrobacter,3540,Nuts/Seeds,ssmE,,
Citrobacter,3540,Nuts/Seeds,tbtR,,
Citrobacter,3540,Nuts/Seeds,ttg,,
Citrobacter,3540,Nuts/Seeds,ttgR,,
Citrobacter,3540,Nuts/Seeds,ttgT,,
Citrobacter,3540,Nuts/Seeds,mtrF,,
Citrobacter,3540,Nuts/Seeds,emrE,,
Citrobacter,3540,Tea,qac,,
Citrobacter,3540,Tea,qacEdelta,,
Citrobacter,3540,Tea,qacC,,
Citrobacter,3540,Tea,qacE,,
Citrobacter,3540,Tea,qacA,,
Citrobacter,3540,Tea,qacB,,
Citrobacter,3540,Tea,qacF,,
Citrobacter,3540,Tea,qacG,,
Citrobacter,3540,Tea,qacH,,
Citrobacter,3540,Tea,qacJ,,
Citrobacter,3540,Tea,qacK,,
Citrobacter,3540,Tea,qacL,,
Citrobacter,3540,Tea,qacM,,
Citrobacter,3540,Tea,sugE,,
Citrobacter,3540,Tea,bcrABC,,
Citrobacter,3540,Tea,crcB,,
Citrobacter,3540,Tea,srp,,
Citrobacter,3540,Tea,smd,,
Citrobacter,3540,Tea,sde,,
Citrobacter,3540,Tea,lmrS,,
Citrobacter,3540,Tea,smr,,
Citrobacter,3540,Tea,ssmE,,
Citrobacter,3540,Tea,tbtR,,
Citrobacter,3540,Tea,ttg,,
Citrobacter,3540,Tea,ttgR,,
Citrobacter,3540,Tea,ttgT,,
Citrobacter,3540,Tea,mtrF,,
Citrobacter,3540,Tea,emrE,,
Citrobacter,3540,Clinical,qac,2013,1158
Citrobacter,3540,Clinical,qacEdelta,2013,1071
Citrobacter,3540,Clinical,qacC,2013,0
Citrobacter,3540,Clinical,qacE,2013,48
Citrobacter,3540,Clinical,qacA,2013,0
Citrobacter,3540,Clinical,qacB,2013,0
Citrobacter,3540,Clinical,qacF,2013,22
Citrobacter,3540,Clinical,qacG,2013,68
Citrobacter,3540,Clinical,qacH,2013,0
Citrobacter,3540,Clinical,qacJ,2013,0
Citrobacter,3540,Clinical,qacK,2013,0
Citrobacter,3540,Clinical,qacL,2013,24
Citrobacter,3540,Clinical,qacM,2013,0
Citrobacter,3540,Clinical,sugE,2013,0
Citrobacter,3540,Clinical,bcrABC,2013,0
Citrobacter,3540,Clinical,crcB,2013,0
Citrobacter,3540,Clinical,srp,2013,0
Citrobacter,3540,Clinical,smd,2013,0
Citrobacter,3540,Clinical,sde,2013,0
Citrobacter,3540,Clinical,lmrS,2013,0
Citrobacter,3540,Clinical,smr,2013,12
Citrobacter,3540,Clinical,ssmE,2013,0
Citrobacter,3540,Clinical,tbtR,2013,0
Citrobacter,3540,Clinical,ttg,2013,0
Citrobacter,3540,Clinical,ttgR,2013,0
Citrobacter,3540,Clinical,ttgT,2013,0
Citrobacter,3540,Clinical,mtrF,2013,0
Citrobacter,3540,Clinical,emrE,2013,1
Clostridioides difficile,25277,Raw pet food,qac,,
Clostridioides difficile,25277,Raw pet food,qacEdelta,,
Clostridioides difficile,25277,Raw pet food,qacC,,
Clostridioides difficile,25277,Raw pet food,qacE,,
Clostridioides difficile,25277,Raw pet food,qacA,,
Clostridioides difficile,25277,Raw pet food,qacB,,
Clostridioides difficile,25277,Raw pet food,qacF,,
Clostridioides difficile,25277,Raw pet food,qacG,,
Clostridioides difficile,25277,Raw pet food,qacH,,
Clostridioides difficile,25277,Raw pet food,qacJ,,
Clostridioides difficile,25277,Raw pet food,qacK,,
Clostridioides difficile,25277,Raw pet food,qacL,,
Clostridioides difficile,25277,Raw pet food,qacM,,
Clostridioides difficile,25277,Raw pet food,sugE,,
Clostridioides difficile,25277,Raw pet food,bcrABC,,
Clostridioides difficile,25277,Raw pet food,crcB,,
Clostridioides difficile,25277,Raw pet food,srp,,
Clostridioides difficile,25277,Raw pet food,smd,,
Clostridioides difficile,25277,Raw pet food,sde,,
Clostridioides difficile,25277,Raw pet food,lmrS,,
Clostridioides difficile,25277,Raw pet food,smr,,
Clostridioides difficile,25277,Raw pet food,ssmE,,
Clostridioides difficile,25277,Raw pet food,tbtR,,
Clostridioides difficile,25277,Raw pet food,ttg,,
Clostridioides difficile,25277,Raw pet food,ttgR,,
Clostridioides difficile,25277,Raw pet food,ttgT,,
Clostridioides difficile,25277,Raw pet food,mtrF,,
Clostridioides difficile,25277,Raw pet food,emrE,,
Clostridioides difficile,25277,Pet food,qac,,
Clostridioides difficile,25277,Pet food,qacEdelta,,
Clostridioides difficile,25277,Pet food,qacC,,
Clostridioides difficile,25277,Pet food,qacE,,
Clostridioides difficile,25277,Pet food,qacA,,
Clostridioides difficile,25277,Pet food,qacB,,
Clostridioides difficile,25277,Pet food,qacF,,
Clostridioides difficile,25277,Pet food,qacG,,
Clostridioides difficile,25277,Pet food,qacH,,
Clostridioides difficile,25277,Pet food,qacJ,,
Clostridioides difficile,25277,Pet food,qacK,,
Clostridioides difficile,25277,Pet food,qacL,,
Clostridioides difficile,25277,Pet food,qacM,,
Clostridioides difficile,25277,Pet food,sugE,,
Clostridioides difficile,25277,Pet food,bcrABC,,
Clostridioides difficile,25277,Pet food,crcB,,
Clostridioides difficile,25277,Pet food,srp,,
Clostridioides difficile,25277,Pet food,smd,,
Clostridioides difficile,25277,Pet food,sde,,
Clostridioides difficile,25277,Pet food,lmrS,,
Clostridioides difficile,25277,Pet food,smr,,
Clostridioides difficile,25277,Pet food,ssmE,,
Clostridioides difficile,25277,Pet food,tbtR,,
Clostridioides difficile,25277,Pet food,ttg,,
Clostridioides difficile,25277,Pet food,ttgR,,
Clostridioides difficile,25277,Pet food,ttgT,,
Clostridioides difficile,25277,Pet food,mtrF,,
Clostridioides difficile,25277,Pet food,emrE,,
Clostridioides difficile,25277,Egg,qac,,
Clostridioides difficile,25277,Egg,qacEdelta,,
Clostridioides difficile,25277,Egg,qacC,,
Clostridioides difficile,25277,Egg,qacE,,
Clostridioides difficile,25277,Egg,qacA,,
Clostridioides difficile,25277,Egg,qacB,,
Clostridioides difficile,25277,Egg,qacF,,
Clostridioides difficile,25277,Egg,qacG,,
Clostridioides difficile,25277,Egg,qacH,,
Clostridioides difficile,25277,Egg,qacJ,,
Clostridioides difficile,25277,Egg,qacK,,
Clostridioides difficile,25277,Egg,qacL,,
Clostridioides difficile,25277,Egg,qacM,,
Clostridioides difficile,25277,Egg,sugE,,
Clostridioides difficile,25277,Egg,bcrABC,,
Clostridioides difficile,25277,Egg,crcB,,
Clostridioides difficile,25277,Egg,srp,,
Clostridioides difficile,25277,Egg,smd,,
Clostridioides difficile,25277,Egg,sde,,
Clostridioides difficile,25277,Egg,lmrS,,
Clostridioides difficile,25277,Egg,smr,,
Clostridioides difficile,25277,Egg,ssmE,,
Clostridioides difficile,25277,Egg,tbtR,,
Clostridioides difficile,25277,Egg,ttg,,
Clostridioides difficile,25277,Egg,ttgR,,
Clostridioides difficile,25277,Egg,ttgT,,
Clostridioides difficile,25277,Egg,mtrF,,
Clostridioides difficile,25277,Egg,emrE,,
Clostridioides difficile,25277,Fish/Seafood,qac,,
Clostridioides difficile,25277,Fish/Seafood,qacEdelta,,
Clostridioides difficile,25277,Fish/Seafood,qacC,,
Clostridioides difficile,25277,Fish/Seafood,qacE,,
Clostridioides difficile,25277,Fish/Seafood,qacA,,
Clostridioides difficile,25277,Fish/Seafood,qacB,,
Clostridioides difficile,25277,Fish/Seafood,qacF,,
Clostridioides difficile,25277,Fish/Seafood,qacG,,
Clostridioides difficile,25277,Fish/Seafood,qacH,,
Clostridioides difficile,25277,Fish/Seafood,qacJ,,
Clostridioides difficile,25277,Fish/Seafood,qacK,,
Clostridioides difficile,25277,Fish/Seafood,qacL,,
Clostridioides difficile,25277,Fish/Seafood,qacM,,
Clostridioides difficile,25277,Fish/Seafood,sugE,,
Clostridioides difficile,25277,Fish/Seafood,bcrABC,,
Clostridioides difficile,25277,Fish/Seafood,crcB,,
Clostridioides difficile,25277,Fish/Seafood,srp,,
Clostridioides difficile,25277,Fish/Seafood,smd,,
Clostridioides difficile,25277,Fish/Seafood,sde,,
Clostridioides difficile,25277,Fish/Seafood,lmrS,,
Clostridioides difficile,25277,Fish/Seafood,smr,,
Clostridioides difficile,25277,Fish/Seafood,ssmE,,
Clostridioides difficile,25277,Fish/Seafood,tbtR,,
Clostridioides difficile,25277,Fish/Seafood,ttg,,
Clostridioides difficile,25277,Fish/Seafood,ttgR,,
Clostridioides difficile,25277,Fish/Seafood,ttgT,,
Clostridioides difficile,25277,Fish/Seafood,mtrF,,
Clostridioides difficile,25277,Fish/Seafood,emrE,,
Clostridioides difficile,25277,Multi-product,qac,6,0
Clostridioides difficile,25277,Multi-product,qacEdelta,6,0
Clostridioides difficile,25277,Multi-product,qacC,6,0
Clostridioides difficile,25277,Multi-product,qacE,6,0
Clostridioides difficile,25277,Multi-product,qacA,6,0
Clostridioides difficile,25277,Multi-product,qacB,6,0
Clostridioides difficile,25277,Multi-product,qacF,6,0
Clostridioides difficile,25277,Multi-product,qacG,6,0
Clostridioides difficile,25277,Multi-product,qacH,6,0
Clostridioides difficile,25277,Multi-product,qacJ,6,0
Clostridioides difficile,25277,Multi-product,qacK,6,0
Clostridioides difficile,25277,Multi-product,qacL,6,0
Clostridioides difficile,25277,Multi-product,qacM,6,0
Clostridioides difficile,25277,Multi-product,sugE,6,0
Clostridioides difficile,25277,Multi-product,bcrABC,6,0
Clostridioides difficile,25277,Multi-product,crcB,6,0
Clostridioides difficile,25277,Multi-product,srp,6,0
Clostridioides difficile,25277,Multi-product,smd,6,0
Clostridioides difficile,25277,Multi-product,sde,6,0
Clostridioides difficile,25277,Multi-product,lmrS,6,0
Clostridioides difficile,25277,Multi-product,smr,6,0
Clostridioides difficile,25277,Multi-product,ssmE,6,0
Clostridioides difficile,25277,Multi-product,tbtR,6,0
Clostridioides difficile,25277,Multi-product,ttg,6,0
Clostridioides difficile,25277,Multi-product,ttgR,6,0
Clostridioides difficile,25277,Multi-product,ttgT,6,0
Clostridioides difficile,25277,Multi-product,mtrF,6,0
Clostridioides difficile,25277,Multi-product,emrE,6,0
Clostridioides difficile,25277,Meat/Poultry,qac,41,0
Clostridioides difficile,25277,Meat/Poultry,qacEdelta,41,0
Clostridioides difficile,25277,Meat/Poultry,qacC,41,0
Clostridioides difficile,25277,Meat/Poultry,qacE,41,0
Clostridioides difficile,25277,Meat/Poultry,qacA,41,0
Clostridioides difficile,25277,Meat/Poultry,qacB,41,0
Clostridioides difficile,25277,Meat/Poultry,qacF,41,0
Clostridioides difficile,25277,Meat/Poultry,qacG,41,0
Clostridioides difficile,25277,Meat/Poultry,qacH,41,0
Clostridioides difficile,25277,Meat/Poultry,qacJ,41,0
Clostridioides difficile,25277,Meat/Poultry,qacK,41,0
Clostridioides difficile,25277,Meat/Poultry,qacL,41,0
Clostridioides difficile,25277,Meat/Poultry,qacM,41,0
Clostridioides difficile,25277,Meat/Poultry,sugE,41,0
Clostridioides difficile,25277,Meat/Poultry,bcrABC,41,0
Clostridioides difficile,25277,Meat/Poultry,crcB,41,0
Clostridioides difficile,25277,Meat/Poultry,srp,41,0
