Genus,Total_genus,Source,Class,total_from_source,number_res
Acinetobacter,28242,Raw pet food,aminoglycoside,1,1
Acinetobacter,28242,Raw pet food,betalactam,1,1
Acinetobacter,28242,Raw pet food,bleomycin,1,0
Acinetobacter,28242,Raw pet food,fosfomycin,1,1
Acinetobacter,28242,Raw pet food,fusidic acid,1,0
Acinetobacter,28242,Raw pet food,glycopeptide,1,0
Acinetobacter,28242,Raw pet food,MLS,1,0
Acinetobacter,28242,Raw pet food,macrolide,1,0
Acinetobacter,28242,Raw pet food,lincosamide,1,0
Acinetobacter,28242,Raw pet food,lincosamide_streptogramin,1,0
Acinetobacter,28242,Raw pet food,mupirocin,1,0
Acinetobacter,28242,Raw pet food,nitroimidazole,1,0
Acinetobacter,28242,Raw pet food,phenicol,1,0
Acinetobacter,28242,Raw pet food,phenicol_oxazolidinone,1,0
Acinetobacter,28242,Raw pet food,phenicol_quinolone,1,0
Acinetobacter,28242,Raw pet food,pluromutilin,1,0
Acinetobacter,28242,Raw pet food,polymyxin,1,0
Acinetobacter,28242,Raw pet food,quinolone,1,0
Acinetobacter,28242,Raw pet food,rifamycin,1,0
Acinetobacter,28242,Raw pet food,streptogramin,1,0
Acinetobacter,28242,Raw pet food,streptothricin,1,0
Acinetobacter,28242,Raw pet food,sulphonamide,1,0
Acinetobacter,28242,Raw pet food,tetracenomycin,1,0
Acinetobacter,28242,Raw pet food,tetracycline,1,0
Acinetobacter,28242,Raw pet food,thiostrepton,1,0
Acinetobacter,28242,Raw pet food,trimethoprim,1,0
Acinetobacter,28242,Raw pet food,tuberactinomycin,1,0
Acinetobacter,28242,Raw pet food,Biocide,1,0
Acinetobacter,28242,Raw pet food,Metal,1,1
Acinetobacter,28242,Pet food,aminoglycoside,,
Acinetobacter,28242,Pet food,betalactam,,
Acinetobacter,28242,Pet food,bleomycin,,
Acinetobacter,28242,Pet food,fosfomycin,,
Acinetobacter,28242,Pet food,fusidic acid,,
Acinetobacter,28242,Pet food,glycopeptide,,
Acinetobacter,28242,Pet food,MLS,,
Acinetobacter,28242,Pet food,macrolide,,
Acinetobacter,28242,Pet food,lincosamide,,
Acinetobacter,28242,Pet food,lincosamide_streptogramin,,
Acinetobacter,28242,Pet food,mupirocin,,
Acinetobacter,28242,Pet food,nitroimidazole,,
Acinetobacter,28242,Pet food,phenicol,,
Acinetobacter,28242,Pet food,phenicol_oxazolidinone,,
Acinetobacter,28242,Pet food,phenicol_quinolone,,
Acinetobacter,28242,Pet food,pluromutilin,,
Acinetobacter,28242,Pet food,polymyxin,,
Acinetobacter,28242,Pet food,quinolone,,
Acinetobacter,28242,Pet food,rifamycin,,
Acinetobacter,28242,Pet food,streptogramin,,
Acinetobacter,28242,Pet food,streptothricin,,
Acinetobacter,28242,Pet food,sulphonamide,,
Acinetobacter,28242,Pet food,tetracenomycin,,
Acinetobacter,28242,Pet food,tetracycline,,
Acinetobacter,28242,Pet food,thiostrepton,,
Acinetobacter,28242,Pet food,trimethoprim,,
Acinetobacter,28242,Pet food,tuberactinomycin,,
Acinetobacter,28242,Pet food,Biocide,,
Acinetobacter,28242,Pet food,Metal,,
Acinetobacter,28242,Egg,aminoglycoside,2,2
Acinetobacter,28242,Egg,betalactam,2,2
Acinetobacter,28242,Egg,bleomycin,2,0
Acinetobacter,28242,Egg,fosfomycin,2,2
Acinetobacter,28242,Egg,fusidic acid,2,0
Acinetobacter,28242,Egg,glycopeptide,2,0
Acinetobacter,28242,Egg,MLS,2,0
Acinetobacter,28242,Egg,macrolide,2,0
Acinetobacter,28242,Egg,lincosamide,2,0
Acinetobacter,28242,Egg,lincosamide_streptogramin,2,0
Acinetobacter,28242,Egg,mupirocin,2,0
Acinetobacter,28242,Egg,nitroimidazole,2,0
Acinetobacter,28242,Egg,phenicol,2,0
Acinetobacter,28242,Egg,phenicol_oxazolidinone,2,0
Acinetobacter,28242,Egg,phenicol_quinolone,2,0
Acinetobacter,28242,Egg,pluromutilin,2,0
Acinetobacter,28242,Egg,polymyxin,2,0
Acinetobacter,28242,Egg,quinolone,2,0
Acinetobacter,28242,Egg,rifamycin,2,0
Acinetobacter,28242,Egg,streptogramin,2,0
Acinetobacter,28242,Egg,streptothricin,2,0
Acinetobacter,28242,Egg,sulphonamide,2,0
Acinetobacter,28242,Egg,tetracenomycin,2,0
Acinetobacter,28242,Egg,tetracycline,2,0
Acinetobacter,28242,Egg,thiostrepton,2,0
Acinetobacter,28242,Egg,trimethoprim,2,0
Acinetobacter,28242,Egg,tuberactinomycin,2,0
Acinetobacter,28242,Egg,Biocide,2,0
Acinetobacter,28242,Egg,Metal,2,2
Acinetobacter,28242,Fish/Seafood,aminoglycoside,1,0
Acinetobacter,28242,Fish/Seafood,betalactam,1,1
Acinetobacter,28242,Fish/Seafood,bleomycin,1,0
Acinetobacter,28242,Fish/Seafood,fosfomycin,1,0
Acinetobacter,28242,Fish/Seafood,fusidic acid,1,0
Acinetobacter,28242,Fish/Seafood,glycopeptide,1,0
Acinetobacter,28242,Fish/Seafood,MLS,1,0
Acinetobacter,28242,Fish/Seafood,macrolide,1,0
Acinetobacter,28242,Fish/Seafood,lincosamide,1,0
Acinetobacter,28242,Fish/Seafood,lincosamide_streptogramin,1,0
Acinetobacter,28242,Fish/Seafood,mupirocin,1,0
Acinetobacter,28242,Fish/Seafood,nitroimidazole,1,0
Acinetobacter,28242,Fish/Seafood,phenicol,1,0
Acinetobacter,28242,Fish/Seafood,phenicol_oxazolidinone,1,0
Acinetobacter,28242,Fish/Seafood,phenicol_quinolone,1,0
Acinetobacter,28242,Fish/Seafood,pluromutilin,1,0
Acinetobacter,28242,Fish/Seafood,polymyxin,1,0
Acinetobacter,28242,Fish/Seafood,quinolone,1,0
Acinetobacter,28242,Fish/Seafood,rifamycin,1,0
Acinetobacter,28242,Fish/Seafood,streptogramin,1,0
Acinetobacter,28242,Fish/Seafood,streptothricin,1,0
Acinetobacter,28242,Fish/Seafood,sulphonamide,1,0
Acinetobacter,28242,Fish/Seafood,tetracenomycin,1,0
Acinetobacter,28242,Fish/Seafood,tetracycline,1,0
Acinetobacter,28242,Fish/Seafood,thiostrepton,1,0
Acinetobacter,28242,Fish/Seafood,trimethoprim,1,0
Acinetobacter,28242,Fish/Seafood,tuberactinomycin,1,0
Acinetobacter,28242,Fish/Seafood,Biocide,1,0
Acinetobacter,28242,Fish/Seafood,Metal,1,1
Acinetobacter,28242,Multi-product,aminoglycoside,13,12
Acinetobacter,28242,Multi-product,betalactam,13,13
Acinetobacter,28242,Multi-product,bleomycin,13,0
Acinetobacter,28242,Multi-product,fosfomycin,13,13
Acinetobacter,28242,Multi-product,fusidic acid,13,0
Acinetobacter,28242,Multi-product,glycopeptide,13,0
Acinetobacter,28242,Multi-product,MLS,13,0
Acinetobacter,28242,Multi-product,macrolide,13,2
Acinetobacter,28242,Multi-product,lincosamide,13,0
Acinetobacter,28242,Multi-product,lincosamide_streptogramin,13,0
Acinetobacter,28242,Multi-product,mupirocin,13,0
Acinetobacter,28242,Multi-product,nitroimidazole,13,0
Acinetobacter,28242,Multi-product,phenicol,13,1
Acinetobacter,28242,Multi-product,phenicol_oxazolidinone,13,0
Acinetobacter,28242,Multi-product,phenicol_quinolone,13,0
Acinetobacter,28242,Multi-product,pluromutilin,13,0
Acinetobacter,28242,Multi-product,polymyxin,13,0
Acinetobacter,28242,Multi-product,quinolone,13,10
Acinetobacter,28242,Multi-product,rifamycin,13,0
Acinetobacter,28242,Multi-product,streptogramin,13,0
Acinetobacter,28242,Multi-product,streptothricin,13,0
Acinetobacter,28242,Multi-product,sulphonamide,13,6
Acinetobacter,28242,Multi-product,tetracenomycin,13,0
Acinetobacter,28242,Multi-product,tetracycline,13,8
Acinetobacter,28242,Multi-product,thiostrepton,13,0
Acinetobacter,28242,Multi-product,trimethoprim,13,3
Acinetobacter,28242,Multi-product,tuberactinomycin,13,0
Acinetobacter,28242,Multi-product,Biocide,13,6
Acinetobacter,28242,Multi-product,Metal,13,13
Acinetobacter,28242,Meat/Poultry,aminoglycoside,3,1
Acinetobacter,28242,Meat/Poultry,betalactam,3,3
Acinetobacter,28242,Meat/Poultry,bleomycin,3,0
Acinetobacter,28242,Meat/Poultry,fosfomycin,3,1
Acinetobacter,28242,Meat/Poultry,fusidic acid,3,0
Acinetobacter,28242,Meat/Poultry,glycopeptide,3,0
Acinetobacter,28242,Meat/Poultry,MLS,3,0
Acinetobacter,28242,Meat/Poultry,macrolide,3,0
Acinetobacter,28242,Meat/Poultry,lincosamide,3,0
Acinetobacter,28242,Meat/Poultry,lincosamide_streptogramin,3,0
Acinetobacter,28242,Meat/Poultry,mupirocin,3,0
Acinetobacter,28242,Meat/Poultry,nitroimidazole,3,0
Acinetobacter,28242,Meat/Poultry,phenicol,3,0
Acinetobacter,28242,Meat/Poultry,phenicol_oxazolidinone,3,0
Acinetobacter,28242,Meat/Poultry,phenicol_quinolone,3,0
Acinetobacter,28242,Meat/Poultry,pluromutilin,3,0
Acinetobacter,28242,Meat/Poultry,polymyxin,3,1
Acinetobacter,28242,Meat/Poultry,quinolone,3,0
Acinetobacter,28242,Meat/Poultry,rifamycin,3,0
Acinetobacter,28242,Meat/Poultry,streptogramin,3,0
Acinetobacter,28242,Meat/Poultry,streptothricin,3,0
Acinetobacter,28242,Meat/Poultry,sulphonamide,3,0
Acinetobacter,28242,Meat/Poultry,tetracenomycin,3,0
Acinetobacter,28242,Meat/Poultry,tetracycline,3,0
Acinetobacter,28242,Meat/Poultry,thiostrepton,3,0
Acinetobacter,28242,Meat/Poultry,trimethoprim,3,0
Acinetobacter,28242,Meat/Poultry,tuberactinomycin,3,0
Acinetobacter,28242,Meat/Poultry,Biocide,3,0
Acinetobacter,28242,Meat/Poultry,Metal,3,3
Acinetobacter,28242,Cider,aminoglycoside,,
Acinetobacter,28242,Cider,betalactam,,
Acinetobacter,28242,Cider,bleomycin,,
Acinetobacter,28242,Cider,fosfomycin,,
Acinetobacter,28242,Cider,fusidic acid,,
Acinetobacter,28242,Cider,glycopeptide,,
Acinetobacter,28242,Cider,MLS,,
Acinetobacter,28242,Cider,macrolide,,
Acinetobacter,28242,Cider,lincosamide,,
Acinetobacter,28242,Cider,lincosamide_streptogramin,,
Acinetobacter,28242,Cider,mupirocin,,
Acinetobacter,28242,Cider,nitroimidazole,,
Acinetobacter,28242,Cider,phenicol,,
Acinetobacter,28242,Cider,phenicol_oxazolidinone,,
Acinetobacter,28242,Cider,phenicol_quinolone,,
Acinetobacter,28242,Cider,pluromutilin,,
Acinetobacter,28242,Cider,polymyxin,,
Acinetobacter,28242,Cider,quinolone,,
Acinetobacter,28242,Cider,rifamycin,,
Acinetobacter,28242,Cider,streptogramin,,
Acinetobacter,28242,Cider,streptothricin,,
Acinetobacter,28242,Cider,sulphonamide,,
Acinetobacter,28242,Cider,tetracenomycin,,
Acinetobacter,28242,Cider,tetracycline,,
Acinetobacter,28242,Cider,thiostrepton,,
Acinetobacter,28242,Cider,trimethoprim,,
Acinetobacter,28242,Cider,tuberactinomycin,,
Acinetobacter,28242,Cider,Biocide,,
Acinetobacter,28242,Cider,Metal,,
Acinetobacter,28242,Dairy,aminoglycoside,,
Acinetobacter,28242,Dairy,betalactam,,
Acinetobacter,28242,Dairy,bleomycin,,
Acinetobacter,28242,Dairy,fosfomycin,,
Acinetobacter,28242,Dairy,fusidic acid,,
Acinetobacter,28242,Dairy,glycopeptide,,
Acinetobacter,28242,Dairy,MLS,,
Acinetobacter,28242,Dairy,macrolide,,
Acinetobacter,28242,Dairy,lincosamide,,
Acinetobacter,28242,Dairy,lincosamide_streptogramin,,
Acinetobacter,28242,Dairy,mupirocin,,
Acinetobacter,28242,Dairy,nitroimidazole,,
Acinetobacter,28242,Dairy,phenicol,,
Acinetobacter,28242,Dairy,phenicol_oxazolidinone,,
Acinetobacter,28242,Dairy,phenicol_quinolone,,
Acinetobacter,28242,Dairy,pluromutilin,,
Acinetobacter,28242,Dairy,polymyxin,,
Acinetobacter,28242,Dairy,quinolone,,
Acinetobacter,28242,Dairy,rifamycin,,
Acinetobacter,28242,Dairy,streptogramin,,
Acinetobacter,28242,Dairy,streptothricin,,
Acinetobacter,28242,Dairy,sulphonamide,,
Acinetobacter,28242,Dairy,tetracenomycin,,
Acinetobacter,28242,Dairy,tetracycline,,
Acinetobacter,28242,Dairy,thiostrepton,,
Acinetobacter,28242,Dairy,trimethoprim,,
Acinetobacter,28242,Dairy,tuberactinomycin,,
Acinetobacter,28242,Dairy,Biocide,,
Acinetobacter,28242,Dairy,Metal,,
Acinetobacter,28242,Flour,aminoglycoside,,
Acinetobacter,28242,Flour,betalactam,,
Acinetobacter,28242,Flour,bleomycin,,
Acinetobacter,28242,Flour,fosfomycin,,
Acinetobacter,28242,Flour,fusidic acid,,
Acinetobacter,28242,Flour,glycopeptide,,
Acinetobacter,28242,Flour,MLS,,
Acinetobacter,28242,Flour,macrolide,,
Acinetobacter,28242,Flour,lincosamide,,
Acinetobacter,28242,Flour,lincosamide_streptogramin,,
Acinetobacter,28242,Flour,mupirocin,,
Acinetobacter,28242,Flour,nitroimidazole,,
Acinetobacter,28242,Flour,phenicol,,
Acinetobacter,28242,Flour,phenicol_oxazolidinone,,
Acinetobacter,28242,Flour,phenicol_quinolone,,
Acinetobacter,28242,Flour,pluromutilin,,
Acinetobacter,28242,Flour,polymyxin,,
Acinetobacter,28242,Flour,quinolone,,
Acinetobacter,28242,Flour,rifamycin,,
Acinetobacter,28242,Flour,streptogramin,,
Acinetobacter,28242,Flour,streptothricin,,
Acinetobacter,28242,Flour,sulphonamide,,
Acinetobacter,28242,Flour,tetracenomycin,,
Acinetobacter,28242,Flour,tetracycline,,
Acinetobacter,28242,Flour,thiostrepton,,
Acinetobacter,28242,Flour,trimethoprim,,
Acinetobacter,28242,Flour,tuberactinomycin,,
Acinetobacter,28242,Flour,Biocide,,
Acinetobacter,28242,Flour,Metal,,
Acinetobacter,28242,Fruit/Vegetables,aminoglycoside,4,3
Acinetobacter,28242,Fruit/Vegetables,betalactam,4,4
Acinetobacter,28242,Fruit/Vegetables,bleomycin,4,0
Acinetobacter,28242,Fruit/Vegetables,fosfomycin,4,3
Acinetobacter,28242,Fruit/Vegetables,fusidic acid,4,0
Acinetobacter,28242,Fruit/Vegetables,glycopeptide,4,0
Acinetobacter,28242,Fruit/Vegetables,MLS,4,0
Acinetobacter,28242,Fruit/Vegetables,macrolide,4,0
Acinetobacter,28242,Fruit/Vegetables,lincosamide,4,0
Acinetobacter,28242,Fruit/Vegetables,lincosamide_streptogramin,4,0
Acinetobacter,28242,Fruit/Vegetables,mupirocin,4,0
Acinetobacter,28242,Fruit/Vegetables,nitroimidazole,4,0
Acinetobacter,28242,Fruit/Vegetables,phenicol,4,1
Acinetobacter,28242,Fruit/Vegetables,phenicol_oxazolidinone,4,0
Acinetobacter,28242,Fruit/Vegetables,phenicol_quinolone,4,0
Acinetobacter,28242,Fruit/Vegetables,pluromutilin,4,0
Acinetobacter,28242,Fruit/Vegetables,polymyxin,4,0
Acinetobacter,28242,Fruit/Vegetables,quinolone,4,1
Acinetobacter,28242,Fruit/Vegetables,rifamycin,4,0
Acinetobacter,28242,Fruit/Vegetables,streptogramin,4,0
Acinetobacter,28242,Fruit/Vegetables,streptothricin,4,0
Acinetobacter,28242,Fruit/Vegetables,sulphonamide,4,1
Acinetobacter,28242,Fruit/Vegetables,tetracenomycin,4,0
Acinetobacter,28242,Fruit/Vegetables,tetracycline,4,1
Acinetobacter,28242,Fruit/Vegetables,thiostrepton,4,0
Acinetobacter,28242,Fruit/Vegetables,trimethoprim,4,0
Acinetobacter,28242,Fruit/Vegetables,tuberactinomycin,4,0
Acinetobacter,28242,Fruit/Vegetables,Biocide,4,1
Acinetobacter,28242,Fruit/Vegetables,Metal,4,4
Acinetobacter,28242,Spice/Herbs,aminoglycoside,,
Acinetobacter,28242,Spice/Herbs,betalactam,,
Acinetobacter,28242,Spice/Herbs,bleomycin,,
Acinetobacter,28242,Spice/Herbs,fosfomycin,,
Acinetobacter,28242,Spice/Herbs,fusidic acid,,
Acinetobacter,28242,Spice/Herbs,glycopeptide,,
Acinetobacter,28242,Spice/Herbs,MLS,,
Acinetobacter,28242,Spice/Herbs,macrolide,,
Acinetobacter,28242,Spice/Herbs,lincosamide,,
Acinetobacter,28242,Spice/Herbs,lincosamide_streptogramin,,
Acinetobacter,28242,Spice/Herbs,mupirocin,,
Acinetobacter,28242,Spice/Herbs,nitroimidazole,,
Acinetobacter,28242,Spice/Herbs,phenicol,,
Acinetobacter,28242,Spice/Herbs,phenicol_oxazolidinone,,
Acinetobacter,28242,Spice/Herbs,phenicol_quinolone,,
Acinetobacter,28242,Spice/Herbs,pluromutilin,,
Acinetobacter,28242,Spice/Herbs,polymyxin,,
Acinetobacter,28242,Spice/Herbs,quinolone,,
Acinetobacter,28242,Spice/Herbs,rifamycin,,
Acinetobacter,28242,Spice/Herbs,streptogramin,,
Acinetobacter,28242,Spice/Herbs,streptothricin,,
Acinetobacter,28242,Spice/Herbs,sulphonamide,,
Acinetobacter,28242,Spice/Herbs,tetracenomycin,,
Acinetobacter,28242,Spice/Herbs,tetracycline,,
Acinetobacter,28242,Spice/Herbs,thiostrepton,,
Acinetobacter,28242,Spice/Herbs,trimethoprim,,
Acinetobacter,28242,Spice/Herbs,tuberactinomycin,,
Acinetobacter,28242,Spice/Herbs,Biocide,,
Acinetobacter,28242,Spice/Herbs,Metal,,
Acinetobacter,28242,Nuts/Seeds,aminoglycoside,,
Acinetobacter,28242,Nuts/Seeds,betalactam,,
Acinetobacter,28242,Nuts/Seeds,bleomycin,,
Acinetobacter,28242,Nuts/Seeds,fosfomycin,,
Acinetobacter,28242,Nuts/Seeds,fusidic acid,,
Acinetobacter,28242,Nuts/Seeds,glycopeptide,,
Acinetobacter,28242,Nuts/Seeds,MLS,,
Acinetobacter,28242,Nuts/Seeds,macrolide,,
Acinetobacter,28242,Nuts/Seeds,lincosamide,,
Acinetobacter,28242,Nuts/Seeds,lincosamide_streptogramin,,
Acinetobacter,28242,Nuts/Seeds,mupirocin,,
Acinetobacter,28242,Nuts/Seeds,nitroimidazole,,
Acinetobacter,28242,Nuts/Seeds,phenicol,,
Acinetobacter,28242,Nuts/Seeds,phenicol_oxazolidinone,,
Acinetobacter,28242,Nuts/Seeds,phenicol_quinolone,,
Acinetobacter,28242,Nuts/Seeds,pluromutilin,,
Acinetobacter,28242,Nuts/Seeds,polymyxin,,
Acinetobacter,28242,Nuts/Seeds,quinolone,,
Acinetobacter,28242,Nuts/Seeds,rifamycin,,
Acinetobacter,28242,Nuts/Seeds,streptogramin,,
Acinetobacter,28242,Nuts/Seeds,streptothricin,,
Acinetobacter,28242,Nuts/Seeds,sulphonamide,,
Acinetobacter,28242,Nuts/Seeds,tetracenomycin,,
Acinetobacter,28242,Nuts/Seeds,tetracycline,,
Acinetobacter,28242,Nuts/Seeds,thiostrepton,,
Acinetobacter,28242,Nuts/Seeds,trimethoprim,,
Acinetobacter,28242,Nuts/Seeds,tuberactinomycin,,
Acinetobacter,28242,Nuts/Seeds,Biocide,,
Acinetobacter,28242,Nuts/Seeds,Metal,,
Acinetobacter,28242,Tea,aminoglycoside,,
Acinetobacter,28242,Tea,betalactam,,
Acinetobacter,28242,Tea,bleomycin,,
Acinetobacter,28242,Tea,fosfomycin,,
Acinetobacter,28242,Tea,fusidic acid,,
Acinetobacter,28242,Tea,glycopeptide,,
Acinetobacter,28242,Tea,MLS,,
Acinetobacter,28242,Tea,macrolide,,
Acinetobacter,28242,Tea,lincosamide,,
Acinetobacter,28242,Tea,lincosamide_streptogramin,,
Acinetobacter,28242,Tea,mupirocin,,
Acinetobacter,28242,Tea,nitroimidazole,,
Acinetobacter,28242,Tea,phenicol,,
Acinetobacter,28242,Tea,phenicol_oxazolidinone,,
Acinetobacter,28242,Tea,phenicol_quinolone,,
Acinetobacter,28242,Tea,pluromutilin,,
Acinetobacter,28242,Tea,polymyxin,,
Acinetobacter,28242,Tea,quinolone,,
Acinetobacter,28242,Tea,rifamycin,,
Acinetobacter,28242,Tea,streptogramin,,
Acinetobacter,28242,Tea,streptothricin,,
Acinetobacter,28242,Tea,sulphonamide,,
Acinetobacter,28242,Tea,tetracenomycin,,
Acinetobacter,28242,Tea,tetracycline,,
Acinetobacter,28242,Tea,thiostrepton,,
Acinetobacter,28242,Tea,trimethoprim,,
Acinetobacter,28242,Tea,tuberactinomycin,,
Acinetobacter,28242,Tea,Biocide,,
Acinetobacter,28242,Tea,Metal,,
Acinetobacter,28242,Clinical,aminoglycoside,21905,21420
Acinetobacter,28242,Clinical,betalactam,21905,21904
Acinetobacter,28242,Clinical,bleomycin,21905,1
Acinetobacter,28242,Clinical,fosfomycin,21905,20288
Acinetobacter,28242,Clinical,fusidic acid,21905,0
Acinetobacter,28242,Clinical,glycopeptide,21905,2
Acinetobacter,28242,Clinical,MLS,21905,0
Acinetobacter,28242,Clinical,macrolide,21905,12555
Acinetobacter,28242,Clinical,lincosamide,21905,2
Acinetobacter,28242,Clinical,lincosamide_streptogramin,21905,0
Acinetobacter,28242,Clinical,mupirocin,21905,0
Acinetobacter,28242,Clinical,nitroimidazole,21905,0
Acinetobacter,28242,Clinical,phenicol,21905,5804
Acinetobacter,28242,Clinical,phenicol_oxazolidinone,21905,0
Acinetobacter,28242,Clinical,phenicol_quinolone,21905,0
Acinetobacter,28242,Clinical,pluromutilin,21905,0
Acinetobacter,28242,Clinical,polymyxin,21905,4
Acinetobacter,28242,Clinical,quinolone,21905,19870
Acinetobacter,28242,Clinical,rifamycin,21905,597
Acinetobacter,28242,Clinical,streptogramin,21905,0
Acinetobacter,28242,Clinical,streptothricin,21905,1
Acinetobacter,28242,Clinical,sulphonamide,21905,15572
Acinetobacter,28242,Clinical,tetracenomycin,21905,0
Acinetobacter,28242,Clinical,tetracycline,21905,14484
Acinetobacter,28242,Clinical,thiostrepton,21905,0
Acinetobacter,28242,Clinical,trimethoprim,21905,1855
Acinetobacter,28242,Clinical,tuberactinomycin,21905,0
Acinetobacter,28242,Clinical,Biocide,21905,8771
Acinetobacter,28242,Clinical,Metal,21905,21893
Aeromonas,1213,Raw pet food,aminoglycoside,,
Aeromonas,1213,Raw pet food,betalactam,,
Aeromonas,1213,Raw pet food,bleomycin,,
Aeromonas,1213,Raw pet food,fosfomycin,,
Aeromonas,1213,Raw pet food,fusidic acid,,
Aeromonas,1213,Raw pet food,glycopeptide,,
Aeromonas,1213,Raw pet food,MLS,,
Aeromonas,1213,Raw pet food,macrolide,,
Aeromonas,1213,Raw pet food,lincosamide,,
Aeromonas,1213,Raw pet food,lincosamide_streptogramin,,
Aeromonas,1213,Raw pet food,mupirocin,,
Aeromonas,1213,Raw pet food,nitroimidazole,,
Aeromonas,1213,Raw pet food,phenicol,,
Aeromonas,1213,Raw pet food,phenicol_oxazolidinone,,
Aeromonas,1213,Raw pet food,phenicol_quinolone,,
Aeromonas,1213,Raw pet food,pluromutilin,,
Aeromonas,1213,Raw pet food,polymyxin,,
Aeromonas,1213,Raw pet food,quinolone,,
Aeromonas,1213,Raw pet food,rifamycin,,
Aeromonas,1213,Raw pet food,streptogramin,,
Aeromonas,1213,Raw pet food,streptothricin,,
Aeromonas,1213,Raw pet food,sulphonamide,,
Aeromonas,1213,Raw pet food,tetracenomycin,,
Aeromonas,1213,Raw pet food,tetracycline,,
Aeromonas,1213,Raw pet food,thiostrepton,,
Aeromonas,1213,Raw pet food,trimethoprim,,
Aeromonas,1213,Raw pet food,tuberactinomycin,,
Aeromonas,1213,Raw pet food,Biocide,,
Aeromonas,1213,Raw pet food,Metal,,
Aeromonas,1213,Pet food,aminoglycoside,,
Aeromonas,1213,Pet food,betalactam,,
Aeromonas,1213,Pet food,bleomycin,,
Aeromonas,1213,Pet food,fosfomycin,,
Aeromonas,1213,Pet food,fusidic acid,,
Aeromonas,1213,Pet food,glycopeptide,,
Aeromonas,1213,Pet food,MLS,,
Aeromonas,1213,Pet food,macrolide,,
Aeromonas,1213,Pet food,lincosamide,,
Aeromonas,1213,Pet food,lincosamide_streptogramin,,
Aeromonas,1213,Pet food,mupirocin,,
Aeromonas,1213,Pet food,nitroimidazole,,
Aeromonas,1213,Pet food,phenicol,,
Aeromonas,1213,Pet food,phenicol_oxazolidinone,,
Aeromonas,1213,Pet food,phenicol_quinolone,,
Aeromonas,1213,Pet food,pluromutilin,,
Aeromonas,1213,Pet food,polymyxin,,
Aeromonas,1213,Pet food,quinolone,,
Aeromonas,1213,Pet food,rifamycin,,
Aeromonas,1213,Pet food,streptogramin,,
Aeromonas,1213,Pet food,streptothricin,,
Aeromonas,1213,Pet food,sulphonamide,,
Aeromonas,1213,Pet food,tetracenomycin,,
Aeromonas,1213,Pet food,tetracycline,,
Aeromonas,1213,Pet food,thiostrepton,,
Aeromonas,1213,Pet food,trimethoprim,,
Aeromonas,1213,Pet food,tuberactinomycin,,
Aeromonas,1213,Pet food,Biocide,,
Aeromonas,1213,Pet food,Metal,,
Aeromonas,1213,Egg,aminoglycoside,,
Aeromonas,1213,Egg,betalactam,,
Aeromonas,1213,Egg,bleomycin,,
Aeromonas,1213,Egg,fosfomycin,,
Aeromonas,1213,Egg,fusidic acid,,
Aeromonas,1213,Egg,glycopeptide,,
Aeromonas,1213,Egg,MLS,,
Aeromonas,1213,Egg,macrolide,,
Aeromonas,1213,Egg,lincosamide,,
Aeromonas,1213,Egg,lincosamide_streptogramin,,
Aeromonas,1213,Egg,mupirocin,,
Aeromonas,1213,Egg,nitroimidazole,,
Aeromonas,1213,Egg,phenicol,,
Aeromonas,1213,Egg,phenicol_oxazolidinone,,
Aeromonas,1213,Egg,phenicol_quinolone,,
Aeromonas,1213,Egg,pluromutilin,,
Aeromonas,1213,Egg,polymyxin,,
Aeromonas,1213,Egg,quinolone,,
Aeromonas,1213,Egg,rifamycin,,
Aeromonas,1213,Egg,streptogramin,,
Aeromonas,1213,Egg,streptothricin,,
Aeromonas,1213,Egg,sulphonamide,,
Aeromonas,1213,Egg,tetracenomycin,,
Aeromonas,1213,Egg,tetracycline,,
Aeromonas,1213,Egg,thiostrepton,,
Aeromonas,1213,Egg,trimethoprim,,
Aeromonas,1213,Egg,tuberactinomycin,,
Aeromonas,1213,Egg,Biocide,,
Aeromonas,1213,Egg,Metal,,
Aeromonas,1213,Fish/Seafood,aminoglycoside,32,2
Aeromonas,1213,Fish/Seafood,betalactam,32,32
Aeromonas,1213,Fish/Seafood,bleomycin,32,0
Aeromonas,1213,Fish/Seafood,fosfomycin,32,1
Aeromonas,1213,Fish/Seafood,fusidic acid,32,0
Aeromonas,1213,Fish/Seafood,glycopeptide,32,0
Aeromonas,1213,Fish/Seafood,MLS,32,0
Aeromonas,1213,Fish/Seafood,macrolide,32,2
Aeromonas,1213,Fish/Seafood,lincosamide,32,0
Aeromonas,1213,Fish/Seafood,lincosamide_streptogramin,32,0
Aeromonas,1213,Fish/Seafood,mupirocin,32,0
Aeromonas,1213,Fish/Seafood,nitroimidazole,32,0
Aeromonas,1213,Fish/Seafood,phenicol,32,1
Aeromonas,1213,Fish/Seafood,phenicol_oxazolidinone,32,0
Aeromonas,1213,Fish/Seafood,phenicol_quinolone,32,0
Aeromonas,1213,Fish/Seafood,pluromutilin,32,0
Aeromonas,1213,Fish/Seafood,polymyxin,32,22
Aeromonas,1213,Fish/Seafood,quinolone,32,1
Aeromonas,1213,Fish/Seafood,rifamycin,32,0
Aeromonas,1213,Fish/Seafood,streptogramin,32,0
Aeromonas,1213,Fish/Seafood,streptothricin,32,0
Aeromonas,1213,Fish/Seafood,sulphonamide,32,4
Aeromonas,1213,Fish/Seafood,tetracenomycin,32,0
